config,m,n,seed,algo,K_mult,cmax,lb,gap_pct,time_ms,assign_sha16
eval-m2-n100,2,100,3012,lpt,,2482,2482,0.000000,0.037,0dc52dd92f743a4f
eval-m2-n100,2,100,3012,multifit,,2482,2482,0.000000,0.172,9f7185cac3df1a33
eval-m2-n100,2,100,3012,lpt_ls,,2482,2482,0.000000,0.096,0dc52dd92f743a4f
eval-m2-n100,2,100,3012,rol,4,2482,2482,0.000000,0.209,0dc52dd92f743a4f
eval-m2-n100,2,100,3013,lpt,,2375,2375,0.000000,0.036,1491c4d20b6ac61f
eval-m2-n100,2,100,3013,multifit,,2375,2375,0.000000,0.169,052fd64e61fdf677
eval-m2-n100,2,100,3013,lpt_ls,,2375,2375,0.000000,0.073,1491c4d20b6ac61f
eval-m2-n100,2,100,3013,rol,4,2375,2375,0.000000,0.216,1491c4d20b6ac61f
eval-m2-n100,2,100,3014,lpt,,2360,2360,0.000000,0.036,eb8d08aa0eb7e3cc
eval-m2-n100,2,100,3014,multifit,,2360,2360,0.000000,0.173,9a3e38ce652ea0f6
eval-m2-n100,2,100,3014,lpt_ls,,2360,2360,0.000000,0.094,eb8d08aa0eb7e3cc
eval-m2-n100,2,100,3014,rol,4,2360,2360,0.000000,0.198,eb8d08aa0eb7e3cc
eval-m2-n100,2,100,3015,lpt,,2422,2422,0.000000,0.037,6cef0bc30953fcdd
eval-m2-n100,2,100,3015,multifit,,2422,2422,0.000000,0.169,dbb4d260b7d0a6ea
eval-m2-n100,2,100,3015,lpt_ls,,2422,2422,0.000000,0.076,6cef0bc30953fcdd
eval-m2-n100,2,100,3015,rol,4,2422,2422,0.000000,0.230,6cef0bc30953fcdd
eval-m2-n100,2,100,3016,lpt,,2340,2340,0.000000,0.036,6822e529cc42ce87
eval-m2-n100,2,100,3016,multifit,,2340,2340,0.000000,0.175,beb143afe0990838
eval-m2-n100,2,100,3016,lpt_ls,,2340,2340,0.000000,0.074,6822e529cc42ce87
eval-m2-n100,2,100,3016,rol,4,2340,2340,0.000000,0.222,6822e529cc42ce87
eval-m2-n100,2,100,3017,lpt,,2579,2579,0.000000,0.039,9aae3a724988fb4c
eval-m2-n100,2,100,3017,multifit,,2579,2579,0.000000,0.171,b33582a4cb4c6b59
eval-m2-n100,2,100,3017,lpt_ls,,2579,2579,0.000000,0.074,9aae3a724988fb4c
eval-m2-n100,2,100,3017,rol,4,2579,2579,0.000000,0.230,9aae3a724988fb4c
eval-m2-n100,2,100,3018,lpt,,2640,2640,0.000000,0.037,9473787e90ff878d
eval-m2-n100,2,100,3018,multifit,,2640,2640,0.000000,0.174,fefa9e3d0d2ab0f6
eval-m2-n100,2,100,3018,lpt_ls,,2640,2640,0.000000,0.075,9473787e90ff878d
eval-m2-n100,2,100,3018,rol,4,2640,2640,0.000000,0.229,9473787e90ff878d
eval-m2-n100,2,100,3019,lpt,,2551,2551,0.000000,0.036,a55ad91ca890fee1
eval-m2-n100,2,100,3019,multifit,,2552,2551,0.039200,0.168,e49cd3e6f6f79fb1
eval-m2-n100,2,100,3019,lpt_ls,,2551,2551,0.000000,0.093,a55ad91ca890fee1
eval-m2-n100,2,100,3019,rol,4,2551,2551,0.000000,0.231,a55ad91ca890fee1
eval-m2-n100,2,100,3020,lpt,,2332,2332,0.000000,0.035,82f0f07fe6d23c91
eval-m2-n100,2,100,3020,multifit,,2332,2332,0.000000,0.170,e5f87251657a9071
eval-m2-n100,2,100,3020,lpt_ls,,2332,2332,0.000000,0.092,82f0f07fe6d23c91
eval-m2-n100,2,100,3020,rol,4,2332,2332,0.000000,0.215,82f0f07fe6d23c91
eval-m2-n100,2,100,3021,lpt,,2559,2559,0.000000,0.037,5644121dc73bb298
eval-m2-n100,2,100,3021,multifit,,2559,2559,0.000000,0.171,a70c4247cff92bf6
eval-m2-n100,2,100,3021,lpt_ls,,2559,2559,0.000000,0.077,5644121dc73bb298
eval-m2-n100,2,100,3021,rol,4,2559,2559,0.000000,0.213,5644121dc73bb298
eval-m2-n100,2,100,3022,lpt,,2702,2702,0.000000,0.037,884981bf4ba5aea1
eval-m2-n100,2,100,3022,multifit,,2702,2702,0.000000,0.176,84ab31a88facda3e
eval-m2-n100,2,100,3022,lpt_ls,,2702,2702,0.000000,0.106,884981bf4ba5aea1
eval-m2-n100,2,100,3022,rol,4,2702,2702,0.000000,0.218,884981bf4ba5aea1
eval-m2-n100,2,100,3023,lpt,,2565,2565,0.000000,0.038,7d853bc1b6ef1b30
eval-m2-n100,2,100,3023,multifit,,2566,2565,0.038986,0.178,2c800b7ade33c5e2
eval-m2-n100,2,100,3023,lpt_ls,,2565,2565,0.000000,0.100,7d853bc1b6ef1b30
eval-m2-n100,2,100,3023,rol,4,2565,2565,0.000000,0.211,7d853bc1b6ef1b30
eval-m2-n100,2,100,3024,lpt,,2200,2200,0.000000,0.055,816e4855159cde88
eval-m2-n100,2,100,3024,multifit,,2200,2200,0.000000,0.186,5650f4e8af6c3c9a
eval-m2-n100,2,100,3024,lpt_ls,,2200,2200,0.000000,0.082,816e4855159cde88
eval-m2-n100,2,100,3024,rol,4,2200,2200,0.000000,0.235,816e4855159cde88
eval-m2-n100,2,100,3025,lpt,,2347,2347,0.000000,0.040,d332e335e2fa6c9b
eval-m2-n100,2,100,3025,multifit,,2347,2347,0.000000,0.173,28fed11e739c320a
eval-m2-n100,2,100,3025,lpt_ls,,2347,2347,0.000000,0.101,d332e335e2fa6c9b
eval-m2-n100,2,100,3025,rol,4,2347,2347,0.000000,0.237,d332e335e2fa6c9b
eval-m2-n100,2,100,3026,lpt,,2656,2656,0.000000,0.036,024260f6104214e4
eval-m2-n100,2,100,3026,multifit,,2656,2656,0.000000,0.173,6cae03b93400fbb2
eval-m2-n100,2,100,3026,lpt_ls,,2656,2656,0.000000,0.097,024260f6104214e4
eval-m2-n100,2,100,3026,rol,4,2656,2656,0.000000,0.217,024260f6104214e4
eval-m2-n100,2,100,3027,lpt,,2428,2428,0.000000,0.037,57307c835affb99e
eval-m2-n100,2,100,3027,multifit,,2428,2428,0.000000,0.176,0fdb2d5f4df7dd57
eval-m2-n100,2,100,3027,lpt_ls,,2428,2428,0.000000,0.096,57307c835affb99e
eval-m2-n100,2,100,3027,rol,4,2428,2428,0.000000,0.199,57307c835affb99e
eval-m2-n100,2,100,3028,lpt,,2430,2430,0.000000,0.037,a23a5d3227af2ac3
eval-m2-n100,2,100,3028,multifit,,2431,2430,0.041152,0.170,b38ed82cedac835c
eval-m2-n100,2,100,3028,lpt_ls,,2430,2430,0.000000,0.075,a23a5d3227af2ac3
eval-m2-n100,2,100,3028,rol,4,2430,2430,0.000000,0.226,a23a5d3227af2ac3
eval-m2-n100,2,100,3029,lpt,,2633,2633,0.000000,0.036,6248e55070765e35
eval-m2-n100,2,100,3029,multifit,,2633,2633,0.000000,0.171,9121df10de2d284a
eval-m2-n100,2,100,3029,lpt_ls,,2633,2633,0.000000,0.073,6248e55070765e35
eval-m2-n100,2,100,3029,rol,4,2633,2633,0.000000,0.209,6248e55070765e35
eval-m2-n200,2,200,3000,lpt,,4976,4976,0.000000,0.067,036dbaccd6f48b0c
eval-m2-n200,2,200,3000,multifit,,4976,4976,0.000000,0.356,49f0d37cd8adb7a7
eval-m2-n200,2,200,3000,lpt_ls,,4976,4976,0.000000,0.289,036dbaccd6f48b0c
eval-m2-n200,2,200,3000,rol,4,4976,4976,0.000000,0.451,036dbaccd6f48b0c
eval-m2-n200,2,200,3001,lpt,,5159,5159,0.000000,0.067,5f19b98bc2ce54c0
eval-m2-n200,2,200,3001,multifit,,5159,5159,0.000000,0.364,87674da0774e709f
eval-m2-n200,2,200,3001,lpt_ls,,5159,5159,0.000000,0.136,5f19b98bc2ce54c0
eval-m2-n200,2,200,3001,rol,4,5159,5159,0.000000,0.419,5f19b98bc2ce54c0
eval-m2-n200,2,200,3002,lpt,,4767,4767,0.000000,0.065,a409e66e950c7165
eval-m2-n200,2,200,3002,multifit,,4767,4767,0.000000,0.353,33ead989f226722a
eval-m2-n200,2,200,3002,lpt_ls,,4767,4767,0.000000,0.174,a409e66e950c7165
eval-m2-n200,2,200,3002,rol,4,4767,4767,0.000000,0.434,a409e66e950c7165
eval-m2-n200,2,200,3003,lpt,,5257,5257,0.000000,0.071,36b095517d478e0e
eval-m2-n200,2,200,3003,multifit,,5257,5257,0.000000,0.356,9f034b3cbed68e58
eval-m2-n200,2,200,3003,lpt_ls,,5257,5257,0.000000,0.167,36b095517d478e0e
eval-m2-n200,2,200,3003,rol,4,5257,5257,0.000000,0.375,36b095517d478e0e
eval-m2-n200,2,200,3004,lpt,,5334,5334,0.000000,0.067,7afb10c4cafbbfc7
eval-m2-n200,2,200,3004,multifit,,5334,5334,0.000000,0.348,f15f8328a22db662
eval-m2-n200,2,200,3004,lpt_ls,,5334,5334,0.000000,0.131,7afb10c4cafbbfc7
eval-m2-n200,2,200,3004,rol,4,5334,5334,0.000000,0.396,7afb10c4cafbbfc7
eval-m2-n200,2,200,3005,lpt,,5044,5044,0.000000,0.068,7feed9b442ca4830
eval-m2-n200,2,200,3005,multifit,,5044,5044,0.000000,0.358,f3c78946c7402812
eval-m2-n200,2,200,3005,lpt_ls,,5044,5044,0.000000,0.174,7feed9b442ca4830
eval-m2-n200,2,200,3005,rol,4,5044,5044,0.000000,0.370,7feed9b442ca4830
eval-m2-n200,2,200,3006,lpt,,5239,5239,0.000000,0.065,8b75d15b2a3e5fba
eval-m2-n200,2,200,3006,multifit,,5239,5239,0.000000,0.358,627a156de5b5bcf5
eval-m2-n200,2,200,3006,lpt_ls,,5239,5239,0.000000,0.130,8b75d15b2a3e5fba
eval-m2-n200,2,200,3006,rol,4,5239,5239,0.000000,0.417,8b75d15b2a3e5fba
eval-m2-n200,2,200,3007,lpt,,4886,4886,0.000000,0.066,441d32dbbff514d1
eval-m2-n200,2,200,3007,multifit,,4886,4886,0.000000,0.360,5e0eb65249072328
eval-m2-n200,2,200,3007,lpt_ls,,4886,4886,0.000000,0.171,441d32dbbff514d1
eval-m2-n200,2,200,3007,rol,4,4886,4886,0.000000,0.407,441d32dbbff514d1
eval-m2-n200,2,200,3008,lpt,,4855,4855,0.000000,0.068,c6ec8075c6355e70
eval-m2-n200,2,200,3008,multifit,,4855,4855,0.000000,0.363,a476006ddc33cad3
eval-m2-n200,2,200,3008,lpt_ls,,4855,4855,0.000000,0.145,c6ec8075c6355e70
eval-m2-n200,2,200,3008,rol,4,4855,4855,0.000000,0.434,c6ec8075c6355e70
eval-m2-n200,2,200,3009,lpt,,5302,5302,0.000000,0.067,e85568184df0a355
eval-m2-n200,2,200,3009,multifit,,5302,5302,0.000000,0.351,be1ae073ef6ea8cd
eval-m2-n200,2,200,3009,lpt_ls,,5302,5302,0.000000,0.142,e85568184df0a355
eval-m2-n200,2,200,3009,rol,4,5302,5302,0.000000,0.401,e85568184df0a355
eval-m2-n200,2,200,3010,lpt,,5631,5631,0.000000,0.067,a2afbb464cf7c33e
eval-m2-n200,2,200,3010,multifit,,5631,5631,0.000000,0.365,0efdfcc3a2ca61b1
eval-m2-n200,2,200,3010,lpt_ls,,5631,5631,0.000000,0.177,a2afbb464cf7c33e
eval-m2-n200,2,200,3010,rol,4,5631,5631,0.000000,0.453,a2afbb464cf7c33e
eval-m2-n200,2,200,3011,lpt,,4919,4919,0.000000,0.067,4e57c4db791fab87
eval-m2-n200,2,200,3011,multifit,,4919,4919,0.000000,0.351,7f7f733c1c44a381
eval-m2-n200,2,200,3011,lpt_ls,,4919,4919,0.000000,0.181,4e57c4db791fab87
eval-m2-n200,2,200,3011,rol,4,4919,4919,0.000000,0.411,4e57c4db791fab87
eval-m2-n200,2,200,3012,lpt,,5027,5027,0.000000,0.069,2b642e604b92cf87
eval-m2-n200,2,200,3012,multifit,,5027,5027,0.000000,0.371,402501ad35c9ea87
eval-m2-n200,2,200,3012,lpt_ls,,5027,5027,0.000000,0.136,2b642e604b92cf87
eval-m2-n200,2,200,3012,rol,4,5027,5027,0.000000,0.399,2b642e604b92cf87
eval-m2-n200,2,200,3013,lpt,,4656,4656,0.000000,0.065,4379b4ed5928e237
eval-m2-n200,2,200,3013,multifit,,4656,4656,0.000000,0.363,8ccde33fcef4a1bc
eval-m2-n200,2,200,3013,lpt_ls,,4656,4656,0.000000,0.174,4379b4ed5928e237
eval-m2-n200,2,200,3013,rol,4,4656,4656,0.000000,0.411,4379b4ed5928e237
eval-m2-n200,2,200,3014,lpt,,4775,4775,0.000000,0.068,047e0d37380a118d
eval-m2-n200,2,200,3014,multifit,,4775,4775,0.000000,0.365,74fb23ddf4824f81
eval-m2-n200,2,200,3014,lpt_ls,,4775,4775,0.000000,0.135,047e0d37380a118d
eval-m2-n200,2,200,3014,rol,4,4775,4775,0.000000,0.424,047e0d37380a118d
eval-m2-n200,2,200,3015,lpt,,4768,4768,0.000000,0.068,e494c90b51ae63f1
eval-m2-n200,2,200,3015,multifit,,4768,4768,0.000000,0.347,d193c45c910b57fc
eval-m2-n200,2,200,3015,lpt_ls,,4768,4768,0.000000,0.169,e494c90b51ae63f1
eval-m2-n200,2,200,3015,rol,4,4768,4768,0.000000,0.435,e494c90b51ae63f1
eval-m2-n200,2,200,3016,lpt,,4995,4995,0.000000,0.066,bec36410c68779af
eval-m2-n200,2,200,3016,multifit,,4995,4995,0.000000,0.348,5368e98bc80f5585
eval-m2-n200,2,200,3016,lpt_ls,,4995,4995,0.000000,0.131,bec36410c68779af
eval-m2-n200,2,200,3016,rol,4,4995,4995,0.000000,0.430,bec36410c68779af
eval-m2-n200,2,200,3017,lpt,,4965,4965,0.000000,0.065,4fcd2b38c8e097a0
eval-m2-n200,2,200,3017,multifit,,4965,4965,0.000000,0.352,5bb2fda663747ddc
eval-m2-n200,2,200,3017,lpt_ls,,4965,4965,0.000000,0.132,4fcd2b38c8e097a0
eval-m2-n200,2,200,3017,rol,4,4965,4965,0.000000,0.460,4fcd2b38c8e097a0
eval-m2-n200,2,200,3018,lpt,,5083,5083,0.000000,0.066,08cce15da71cd0f7
eval-m2-n200,2,200,3018,multifit,,5083,5083,0.000000,0.360,23e49410aa865c25
eval-m2-n200,2,200,3018,lpt_ls,,5083,5083,0.000000,0.169,08cce15da71cd0f7
eval-m2-n200,2,200,3018,rol,4,5083,5083,0.000000,0.421,08cce15da71cd0f7
eval-m2-n200,2,200,3019,lpt,,5127,5127,0.000000,0.066,6c1c3d9ff0ff1dde
eval-m2-n200,2,200,3019,multifit,,5127,5127,0.000000,0.353,f399de7a579276e6
eval-m2-n200,2,200,3019,lpt_ls,,5127,5127,0.000000,0.132,6c1c3d9ff0ff1dde
eval-m2-n200,2,200,3019,rol,4,5127,5127,0.000000,0.421,6c1c3d9ff0ff1dde
eval-m2-n200,2,200,3020,lpt,,4749,4749,0.000000,0.066,bcffaf5a44f8023b
eval-m2-n200,2,200,3020,multifit,,4749,4749,0.000000,0.364,b8ae1699107070ac
eval-m2-n200,2,200,3020,lpt_ls,,4749,4749,0.000000,0.134,bcffaf5a44f8023b
eval-m2-n200,2,200,3020,rol,4,4749,4749,0.000000,0.464,bcffaf5a44f8023b
eval-m2-n200,2,200,3021,lpt,,5012,5012,0.000000,0.066,7d84b93c23d1b6f5
eval-m2-n200,2,200,3021,multifit,,5013,5012,0.019952,0.358,f282bf707b620d17
eval-m2-n200,2,200,3021,lpt_ls,,5012,5012,0.000000,0.180,7d84b93c23d1b6f5
eval-m2-n200,2,200,3021,rol,4,5012,5012,0.000000,0.408,7d84b93c23d1b6f5
eval-m2-n200,2,200,3022,lpt,,5152,5152,0.000000,0.068,d7f37a2d124d98d6
eval-m2-n200,2,200,3022,multifit,,5152,5152,0.000000,0.364,699f4c3674641f95
eval-m2-n200,2,200,3022,lpt_ls,,5152,5152,0.000000,0.136,d7f37a2d124d98d6
eval-m2-n200,2,200,3022,rol,4,5152,5152,0.000000,0.404,d7f37a2d124d98d6
eval-m2-n200,2,200,3023,lpt,,4969,4969,0.000000,0.073,665b1bb82a6dc434
eval-m2-n200,2,200,3023,multifit,,4969,4969,0.000000,0.354,3a85e93bb134157d
eval-m2-n200,2,200,3023,lpt_ls,,4969,4969,0.000000,0.139,665b1bb82a6dc434
eval-m2-n200,2,200,3023,rol,4,4969,4969,0.000000,0.423,665b1bb82a6dc434
eval-m2-n200,2,200,3024,lpt,,4708,4708,0.000000,0.068,e527835dc66cafdb
eval-m2-n200,2,200,3024,multifit,,4708,4708,0.000000,0.353,993af462d80b5cb9
eval-m2-n200,2,200,3024,lpt_ls,,4708,4708,0.000000,0.133,e527835dc66cafdb
eval-m2-n200,2,200,3024,rol,4,4708,4708,0.000000,0.430,e527835dc66cafdb
eval-m2-n200,2,200,3025,lpt,,4573,4573,0.000000,0.071,4ef9abe4fd79594c
eval-m2-n200,2,200,3025,multifit,,4573,4573,0.000000,0.380,5bd275d64bd08d56
eval-m2-n200,2,200,3025,lpt_ls,,4573,4573,0.000000,0.181,4ef9abe4fd79594c
eval-m2-n200,2,200,3025,rol,4,4573,4573,0.000000,0.394,4ef9abe4fd79594c
eval-m2-n200,2,200,3026,lpt,,5080,5080,0.000000,0.065,058c1796deacf4af
eval-m2-n200,2,200,3026,multifit,,5080,5080,0.000000,0.358,8a1a3e1203f2a1e1
eval-m2-n200,2,200,3026,lpt_ls,,5080,5080,0.000000,0.135,058c1796deacf4af
eval-m2-n200,2,200,3026,rol,4,5080,5080,0.000000,0.393,058c1796deacf4af
eval-m2-n200,2,200,3027,lpt,,5245,5245,0.000000,0.065,91c95468ad1c5dcd
eval-m2-n200,2,200,3027,multifit,,5245,5245,0.000000,0.349,64986a26ece06354
eval-m2-n200,2,200,3027,lpt_ls,,5245,5245,0.000000,0.130,91c95468ad1c5dcd
eval-m2-n200,2,200,3027,rol,4,5245,5245,0.000000,0.370,91c95468ad1c5dcd
eval-m2-n200,2,200,3028,lpt,,4981,4981,0.000000,0.066,9103ed4bae862ba2
eval-m2-n200,2,200,3028,multifit,,4981,4981,0.000000,0.354,1ad1836b772c2883
eval-m2-n200,2,200,3028,lpt_ls,,4981,4981,0.000000,0.134,9103ed4bae862ba2
eval-m2-n200,2,200,3028,rol,4,4981,4981,0.000000,0.434,9103ed4bae862ba2
eval-m2-n200,2,200,3029,lpt,,5011,5011,0.000000,0.064,d3fd357ab5b5bd5f
eval-m2-n200,2,200,3029,multifit,,5011,5011,0.000000,0.353,a19c5fcced5edf08
eval-m2-n200,2,200,3029,lpt_ls,,5011,5011,0.000000,0.172,d3fd357ab5b5bd5f
eval-m2-n200,2,200,3029,rol,4,5011,5011,0.000000,0.411,d3fd357ab5b5bd5f
eval-m2-n500,2,500,3000,lpt,,12421,12421,0.000000,0.161,175e7eb1fa1cc6ad
eval-m2-n500,2,500,3000,multifit,,12421,12421,0.000000,0.938,64014ab22b568f05
eval-m2-n500,2,500,3000,lpt_ls,,12421,12421,0.000000,0.827,175e7eb1fa1cc6ad
eval-m2-n500,2,500,3000,rol,4,12421,12421,0.000000,1.051,175e7eb1fa1cc6ad
eval-m2-n500,2,500,3001,lpt,,11938,11938,0.000000,0.165,e2682a237aabd281
eval-m2-n500,2,500,3001,multifit,,11938,11938,0.000000,0.940,dcad1d75203a38d0
eval-m2-n500,2,500,3001,lpt_ls,,11938,11938,0.000000,0.833,e2682a237aabd281
eval-m2-n500,2,500,3001,rol,4,11938,11938,0.000000,0.981,e2682a237aabd281
eval-m2-n500,2,500,3002,lpt,,12494,12494,0.000000,0.162,3ae496bc478d5c0c
eval-m2-n500,2,500,3002,multifit,,12494,12494,0.000000,0.934,0dc5c05a9ed8ceda
eval-m2-n500,2,500,3002,lpt_ls,,12494,12494,0.000000,1.041,3ae496bc478d5c0c
eval-m2-n500,2,500,3002,rol,4,12494,12494,0.000000,1.074,3ae496bc478d5c0c
eval-m2-n500,2,500,3003,lpt,,12716,12716,0.000000,0.159,76f78ba27afd9dc1
eval-m2-n500,2,500,3003,multifit,,12716,12716,0.000000,0.932,6661789822f1818e
eval-m2-n500,2,500,3003,lpt_ls,,12716,12716,0.000000,0.838,76f78ba27afd9dc1
eval-m2-n500,2,500,3003,rol,4,12716,12716,0.000000,0.906,76f78ba27afd9dc1
eval-m2-n500,2,500,3004,lpt,,12728,12728,0.000000,0.158,0ff3c2076df113d3
eval-m2-n500,2,500,3004,multifit,,12728,12728,0.000000,0.938,7cf04ef7a7ea6fc1
eval-m2-n500,2,500,3004,lpt_ls,,12728,12728,0.000000,1.373,0ff3c2076df113d3
eval-m2-n500,2,500,3004,rol,4,12728,12728,0.000000,0.941,0ff3c2076df113d3
eval-m2-n500,2,500,3005,lpt,,12302,12302,0.000000,0.159,266ec0ce9770622d
eval-m2-n500,2,500,3005,multifit,,12302,12302,0.000000,0.942,bfc7eaddc5a1b814
eval-m2-n500,2,500,3005,lpt_ls,,12302,12302,0.000000,1.056,266ec0ce9770622d
eval-m2-n500,2,500,3005,rol,4,12302,12302,0.000000,1.006,266ec0ce9770622d
eval-m2-n500,2,500,3006,lpt,,12809,12809,0.000000,0.231,2ab53a4e99e2cfba
eval-m2-n500,2,500,3006,multifit,,12809,12809,0.000000,0.973,22ed340a65c92bd1
eval-m2-n500,2,500,3006,lpt_ls,,12809,12809,0.000000,1.626,2ab53a4e99e2cfba
eval-m2-n500,2,500,3006,rol,4,12809,12809,0.000000,1.143,2ab53a4e99e2cfba
eval-m2-n500,2,500,3007,lpt,,12251,12251,0.000000,0.173,4fd5fcc39e52d8e9
eval-m2-n500,2,500,3007,multifit,,12251,12251,0.000000,0.955,93c72f7ebe97b48f
eval-m2-n500,2,500,3007,lpt_ls,,12251,12251,0.000000,0.876,4fd5fcc39e52d8e9
eval-m2-n500,2,500,3007,rol,4,12251,12251,0.000000,1.059,4fd5fcc39e52d8e9
eval-m2-n500,2,500,3008,lpt,,12041,12041,0.000000,0.161,a6b45188bcd98228
eval-m2-n500,2,500,3008,multifit,,12041,12041,0.000000,0.924,9cf481dbee3cb936
eval-m2-n500,2,500,3008,lpt_ls,,12041,12041,0.000000,0.875,a6b45188bcd98228
eval-m2-n500,2,500,3008,rol,4,12041,12041,0.000000,0.934,a6b45188bcd98228
eval-m2-n500,2,500,3009,lpt,,13102,13102,0.000000,0.162,66df60b078551adf
eval-m2-n500,2,500,3009,multifit,,13102,13102,0.000000,0.949,15b30ecc2bdf666f
eval-m2-n500,2,500,3009,lpt_ls,,13102,13102,0.000000,1.002,66df60b078551adf
eval-m2-n500,2,500,3009,rol,4,13102,13102,0.000000,0.891,66df60b078551adf
eval-m2-n500,2,500,3010,lpt,,12376,12376,0.000000,0.161,058fc64e88ff7b99
eval-m2-n500,2,500,3010,multifit,,12376,12376,0.000000,0.967,26a8f01ba7fd58c8
eval-m2-n500,2,500,3010,lpt_ls,,12376,12376,0.000000,1.440,058fc64e88ff7b99
eval-m2-n500,2,500,3010,rol,4,12376,12376,0.000000,0.910,058fc64e88ff7b99
eval-m2-n500,2,500,3011,lpt,,11978,11978,0.000000,0.162,a2a6975cebdb79ae
eval-m2-n500,2,500,3011,multifit,,11978,11978,0.000000,1.112,5b7a904d6c34df15
eval-m2-n500,2,500,3011,lpt_ls,,11978,11978,0.000000,1.105,a2a6975cebdb79ae
eval-m2-n500,2,500,3011,rol,4,11978,11978,0.000000,0.993,a2a6975cebdb79ae
eval-m2-n500,2,500,3012,lpt,,12898,12898,0.000000,0.168,721963c758ee5a87
eval-m2-n500,2,500,3012,multifit,,12898,12898,0.000000,1.036,39786cfd709631ad
eval-m2-n500,2,500,3012,lpt_ls,,12898,12898,0.000000,1.039,721963c758ee5a87
eval-m2-n500,2,500,3012,rol,4,12898,12898,0.000000,0.954,721963c758ee5a87
eval-m2-n500,2,500,3013,lpt,,12243,12243,0.000000,0.169,626e6842b06ae418
eval-m2-n500,2,500,3013,multifit,,12243,12243,0.000000,0.934,f7ca5a2ddc198232
eval-m2-n500,2,500,3013,lpt_ls,,12243,12243,0.000000,1.327,626e6842b06ae418
eval-m2-n500,2,500,3013,rol,4,12243,12243,0.000000,0.940,626e6842b06ae418
eval-m2-n500,2,500,3014,lpt,,12411,12411,0.000000,0.164,b3e0d4cc7f384285
eval-m2-n500,2,500,3014,multifit,,12411,12411,0.000000,0.938,c9d12cfcb01240f4
eval-m2-n500,2,500,3014,lpt_ls,,12411,12411,0.000000,1.216,b3e0d4cc7f384285
eval-m2-n500,2,500,3014,rol,4,12411,12411,0.000000,0.948,b3e0d4cc7f384285
eval-m2-n500,2,500,3015,lpt,,12162,12162,0.000000,0.164,bd5ea46e31259136
eval-m2-n500,2,500,3015,multifit,,12162,12162,0.000000,0.944,c084fa51c8566390
eval-m2-n500,2,500,3015,lpt_ls,,12162,12162,0.000000,1.485,bd5ea46e31259136
eval-m2-n500,2,500,3015,rol,4,12162,12162,0.000000,1.843,bd5ea46e31259136
eval-m2-n500,2,500,3016,lpt,,12526,12526,0.000000,0.259,b9bd8b6a09538e38
eval-m2-n500,2,500,3016,multifit,,12526,12526,0.000000,1.878,bae1e0a6ed9d8035
eval-m2-n500,2,500,3016,lpt_ls,,12526,12526,0.000000,1.305,b9bd8b6a09538e38
eval-m2-n500,2,500,3016,rol,4,12526,12526,0.000000,1.010,b9bd8b6a09538e38
eval-m2-n500,2,500,3017,lpt,,12384,12384,0.000000,0.165,86a60b4908c5c703
eval-m2-n500,2,500,3017,multifit,,12384,12384,0.000000,0.928,f97db02fd751b1fc
eval-m2-n500,2,500,3017,lpt_ls,,12384,12384,0.000000,1.313,86a60b4908c5c703
eval-m2-n500,2,500,3017,rol,4,12384,12384,0.000000,1.145,86a60b4908c5c703
eval-m2-n500,2,500,3018,lpt,,13281,13281,0.000000,0.168,a2f132148b8ffb6c
eval-m2-n500,2,500,3018,multifit,,13281,13281,0.000000,0.960,8f035c280cbcde6f
eval-m2-n500,2,500,3018,lpt_ls,,13281,13281,0.000000,1.265,a2f132148b8ffb6c
eval-m2-n500,2,500,3018,rol,4,13281,13281,0.000000,0.937,a2f132148b8ffb6c
eval-m2-n500,2,500,3019,lpt,,12426,12426,0.000000,0.163,21fe09c8af5eb7b9
eval-m2-n500,2,500,3019,multifit,,12426,12426,0.000000,1.041,50da9968505c5559
eval-m2-n500,2,500,3019,lpt_ls,,12426,12426,0.000000,1.445,21fe09c8af5eb7b9
eval-m2-n500,2,500,3019,rol,4,12426,12426,0.000000,1.003,21fe09c8af5eb7b9
eval-m2-n500,2,500,3020,lpt,,11670,11670,0.000000,0.167,fa8a06a2a129d0d6
eval-m2-n500,2,500,3020,multifit,,11670,11670,0.000000,1.033,99673433551ac79b
eval-m2-n500,2,500,3020,lpt_ls,,11670,11670,0.000000,1.251,fa8a06a2a129d0d6
eval-m2-n500,2,500,3020,rol,4,11670,11670,0.000000,0.985,fa8a06a2a129d0d6
eval-m2-n500,2,500,3021,lpt,,12951,12951,0.000000,0.163,a7e62c6ea9b22eea
eval-m2-n500,2,500,3021,multifit,,12951,12951,0.000000,0.947,d3afd3763057e713
eval-m2-n500,2,500,3021,lpt_ls,,12951,12951,0.000000,0.862,a7e62c6ea9b22eea
eval-m2-n500,2,500,3021,rol,4,12951,12951,0.000000,0.913,a7e62c6ea9b22eea
eval-m2-n500,2,500,3022,lpt,,12571,12571,0.000000,0.162,199f9e7816bc7319
eval-m2-n500,2,500,3022,multifit,,12571,12571,0.000000,0.948,cf2f9ea444c92f1b
eval-m2-n500,2,500,3022,lpt_ls,,12571,12571,0.000000,1.377,199f9e7816bc7319
eval-m2-n500,2,500,3022,rol,4,12571,12571,0.000000,0.943,199f9e7816bc7319
eval-m2-n500,2,500,3023,lpt,,12624,12624,0.000000,0.158,7628a8571c93f019
eval-m2-n500,2,500,3023,multifit,,12624,12624,0.000000,0.928,6e574092e49d0f5e
